0.595	0.120488
0.596	0.123401
0.597	0.126307
0.598	0.129206
0.599	0.132098
0.6	0.134982
0.601	0.137859
0.602	0.140729
0.603	0.143593
0.604	0.146449
0.605	0.149298
0.606	0.15214
0.607	0.154975
0.608	0.157803
0.609	0.160624
0.61	0.163438
0.611	0.166245
0.612	0.169046
0.613	0.171839
0.614	0.174626
0.615	0.177406
0.616	0.18018
0.617	0.182946
0.618	0.185706
0.619	0.188459
0.62	0.191206
0.621	0.193946
0.622	0.196679
0.623	0.199406
0.624	0.202126
0.625	0.20484
0.626	0.207547
0.627	0.210247
0.628	0.212942
0.629	0.21563
0.63	0.218311
0.631	0.220986
0.632	0.223655
0.633	0.226317
0.634	0.228973
0.635	0.231623
0.636	0.234267
0.637	0.236905
0.638	0.239536
0.639	0.242161
0.64	0.24478
0.641	0.247393
0.642	0.25
0.643	0.2526
0.644	0.255195
0.645	0.257784
0.646	0.260367
0.647	0.262943
0.648	0.265514
0.649	0.268079
0.65	0.270638
0.651	0.273192
0.652	0.275739
0.653	0.278281
0.654	0.280817
0.655	0.283347
0.656	0.285871
0.657	0.28839
0.658	0.290903
0.659	0.29341
0.66	0.295912
0.661	0.298408
0.662	0.300899
0.663	0.303384
0.664	0.305864
0.665	0.308338
0.666	0.310807
0.667	0.31327
0.668	0.315728
0.669	0.31818
0.67	0.320628
0.671	0.323069
0.672	0.325506
0.673	0.327937
0.674	0.330363
0.675	0.332784
0.676	0.3352
0.677	0.33761
0.678	0.340015
0.679	0.342415
0.68	0.34481
0.681	0.3472
0.682	0.349585
0.683	0.351965
0.684	0.35434
0.685	0.35671
0.686	0.359075
0.687	0.361435
0.688	0.363791
0.689	0.366141
0.69	0.368487
0.691	0.370827
0.692	0.373163
0.693	0.375495
0.694	0.377821
0.695	0.380143
0.696	0.38246
0.697	0.384772
0.698	0.38708
0.699	0.389383
0.7	0.391682
0.701	0.393976
0.702	0.396266
0.703	0.398551
0.704	0.400832
0.705	0.403108
0.706	0.40538
0.707	0.407647
0.708	0.40991
0.709	0.412169
0.71	0.414423
0.711	0.416673
0.712	0.418919
0.713	0.42116
0.714	0.423398
0.715	0.425631
0.716	0.42786
0.717	0.430085
0.718	0.432306
0.719	0.434522
0.72	0.436735
0.721	0.438944
0.722	0.441148
0.723	0.443349
0.724	0.445546
0.725	0.447738
0.726	0.449927
0.727	0.452112
0.728	0.454294
0.729	0.456471
0.73	0.458644
0.731	0.460814
